"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"SOCCBUS","200806","0.636","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","200807","0.668","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","200808","0.661","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","200809","0.603","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","200810","0.549","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","200811","0.451","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","200812","0.428","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","200813","6.441","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","200901","0.464","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","200902","0.501","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","200903","0.69","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","200904","0.76","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","200905","0.839","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","200906","0.847","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","200907","0.889","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","200908","0.88","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","200909","0.803","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","200910","0.731","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","200911","0.6","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","200912","0.569","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","200913","8.574","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201001","0.709","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201002","0.764","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201003","1.053","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201004","1.161","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201005","1.282","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201006","1.3","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201007","1.364","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201008","1.349","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201009","1.23","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201010","1.12","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201011","0.919","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201012","0.883","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201013","13.135","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201101","1.176","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201102","1.283","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201103","1.766","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201104","1.967","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201105","2.175","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201106","2.213","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201107","2.301","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201108","2.287","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201109","2.067","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201110","1.885","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201111","1.528","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201112","1.45","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201113","22.097","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201201","1.907","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201202","2.07","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201203","2.867","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201204","3.186","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201205","3.539","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201206","3.584","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201207","3.74","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201208","3.689","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201209","3.404","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201210","3.094","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201211","2.525","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201212","2.386","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201213","35.99","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201301","2.188","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201302","2.406","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201303","3.328","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201304","3.679","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201305","4.057","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201306","4.113","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201307","4.286","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201308","4.255","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201309","3.917","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201310","3.608","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201311","2.947","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201312","2.796","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201313","41.581","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201401","3.004","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201402","3.25","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201403","4.385","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201404","4.748","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201405","5.232","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201406","5.216","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201407","5.387","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201408","5.317","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201409","4.791","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201410","4.325","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201411","3.48","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201412","3.318","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201413","52.454","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201501","3.236","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201502","3.533","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201503","4.766","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201504","5.251","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201505","5.77","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201506","5.723","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201507","5.974","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201508","5.786","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201509","5.149","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201510","4.541","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201511","3.668","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201512","3.472","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201513","56.868","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201601","3.439","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201602","4.036","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201603","5.205","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201604","5.646","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201605","6.12","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201606","6.234","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201607","6.419","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201608","6.252","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201609","5.582","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201610","4.944","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201611","3.953","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201612","3.878","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201613","61.708","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201701","4.093","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201702","4.513","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201703","6.221","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201704","6.89","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201705","7.602","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201706","7.692","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201707","7.944","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201708","7.742","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201709","6.979","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201710","6.194","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201711","4.915","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201712","4.774","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201713","75.559","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201801","5.287","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201802","5.783","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201803","7.85","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201804","8.705","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201805","9.538","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201806","9.69","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201807","9.958","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201808","9.545","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201809","8.537","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201810","7.513","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201811","5.935","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201812","5.582","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201813","93.924","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201901","5.865","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201902","6.315","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201903","8.75","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201904","9.668","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201905","10.398","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201906","10.514","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201907","11.042","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201908","10.505","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201909","9.339","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201910","8.25","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201911","6.397","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201912","6.084","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","201913","103.126","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","202001","6.726","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","202002","7.632","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","202003","9.889","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","202004","10.904","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","202005","12.052","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","202006","12.021","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","202007","12.488","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","202008","11.919","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","202009","10.602","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","202010","9.245","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","202011","7.364","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","202012","7.033","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","202013","117.875","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","202101","7.913","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","202102","8.535","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","202103","11.781","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","202104","13.066","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","202105","14.151","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","202106","14.281","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","202107","14.715","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","202108","14.141","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","202109","12.628","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","202110","10.961","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
"SOCCBUS","202111","8.695","7","Solar Energy Consumed by the Commercial Sector","Trillion Btu"
